area_code,area_name,period,indicator,measure,unit,value
E08000007,Stockport,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.62
E06000004,Stockton-on-Tees,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,5.41
E06000004,Stockton-on-Tees,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,5.03
E06000030,Swindon,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.44
E06000030,Swindon,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.50
E06000020,Telford and Wrekin,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,6.64
E06000020,Telford and Wrekin,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,6.45
E08000009,Trafford,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,11.19
E08000009,Trafford,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,9.20
E06000007,Warrington,2023,Ratio of median house price to median gross annual workplace-based earnings,Ratio,House price / earnings,7.16
E06000007,Warrington,2023,Ratio of median house price to median gross annual residence-based earnings,Ratio,House price / earnings,7.27
